session_id,ike_version,ike_mode,encryption_algorithm,key_length_bits,hash_algorithm,dh_group,auth_method,operation_mode,pfs_enabled,sa_lifetime_seconds,risk_score,risk_label,flagged_issues
58ce3e73-afd5-42f0-8cca-e77e78a60c32,IKEv1,Aggressive,AES-256-CBC,256,SHA512,31,ECDSA-Sig,Tunnel,True,28800,55,Moderate,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks
6ad11edb-c82e-4cf3-9167-0493f4bd0666,IKEv2,Main,AES-128-CBC,128,SHA512,19,PSK,Tunnel,True,28800,1,Low,None
b71ad4b0-e767-4288-a61e-e17f0f5f5855,IKEv2,Main,AES-256-CBC,256,MD5,19,RSA-Sig,Tunnel,False,86400,54,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
fb27c205-ec35-4825-98e9-87d48cfaf4c9,IKEv2,Main,AES-128-CBC,128,SHA512,20,PSK,Tunnel,True,86400,0,Low,None
fc229209-1769-4bce-b7e2-642f301c4684,IKEv2,Main,DES,56,MD5,21,ECDSA-Sig,Transport,False,3600,91,Critical,Weak encryption DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
c540b82e-13b6-4d2b-b103-c14639dadd74,IKEv2,Main,AES-128-CBC,128,SHA256,20,RSA-Sig,Tunnel,True,86400,1,Low,None
6927daa9-8563-40e0-83f4-2ac74a2618d6,IKEv2,Main,AES-256-CBC,256,SHA512,1,RSA-Sig,Tunnel,True,3600,34,Strong,Weak DH group 1
9b28d59b-40d8-4dbd-ab24-e1cb17896bf2,IKEv1,Main,AES-256-GCM,256,SHA512,5,ECDSA-Sig,Tunnel,False,28800,72,Weak,Legacy IKEv1 used; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
a03e75d8-7709-43f8-a1e4-0f6b7336eff1,IKEv2,Main,AES-256-GCM,256,SHA256,2,PSK,Transport,False,3600,53,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
dbbbf523-1e7d-4bb7-8263-6a7723d47cd7,IKEv1,Main,AES-256-CBC,256,SHA512,31,PSK,Tunnel,True,3600,19,Low,Legacy IKEv1 used
95a74110-097a-4484-b420-f7156cbbec1f,IKEv2,Main,AES-128-CBC,128,SHA256,14,RSA-Sig,Tunnel,True,3600,3,Low,None
00c89893-ba3b-48fd-94fe-4529611edcd8,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,31,RSA-Sig,Transport,False,86400,45,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
ad502c8b-05dd-4e42-9267-58e1ae44549b,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,14,RSA-Sig,Tunnel,False,28800,25,Strong,Perfect Forward Secrecy (PFS) is disabled
f1e880d5-3377-47c1-ad10-2ae412023ee6,IKEv1,Main,AES-256-CBC,256,SHA256,14,PSK,Transport,True,86400,16,Low,Legacy IKEv1 used
afb1448a-f972-4312-b49b-56f87d72e207,IKEv1,Quick,3DES,112,MD5,20,ECDSA-Sig,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
42b1106b-a25f-4cd7-b1fa-9f6980d9e60b,IKEv2,Main,DES,56,SHA512,19,RSA-Sig,Transport,False,28800,63,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
9a099fbf-ed93-41ed-9827-38fe68bef599,IKEv2,Main,DES,56,SHA256,31,ECDSA-Sig,Tunnel,True,3600,39,Strong,Weak encryption DES
f6a1a596-cb84-47c6-a087-06dd4ded1490,IKEv2,Main,3DES,112,SHA384,1,PSK,Transport,True,86400,75,Weak,Weak encryption 3DES; Weak DH group 1
18fa5d22-28ee-4823-bd8c-07ace36acdcc,IKEv2,Main,DES,56,SHA1,5,RSA-Sig,Transport,True,28800,100,Critical,Weak encryption DES; Weak hash SHA1; Weak DH group 5
fa55a9c3-ca89-4907-a606-b56e37779b89,IKEv2,Main,AES-128-CBC,128,MD5,31,ECDSA-Sig,Tunnel,False,86400,46,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
16ce6e6b-32f2-48fb-ad87-d0e653e11a8f,IKEv1,Main,AES-256-CBC,256,SHA512,31,PSK,Tunnel,True,86400,19,Low,Legacy IKEv1 used
aa70970f-7e26-4ab0-bebd-957eb29cc77c,IKEv1,Aggressive,AES-256-CBC,256,SHA1,19,PSK,Tunnel,True,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; PSK with Aggressive Mode is highly risky
40d68228-2fdd-4cd9-b33b-2803f910d7e0,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA384,21,PSK,Transport,True,86400,67,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky
1b0aa4e4-8d12-4dc8-8eb0-cddf4ed41007,IKEv2,Main,AES-256-GCM,256,SHA256,5,ECDSA-Sig,Transport,False,28800,52,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
c43a02db-534a-4167-8991-63ad329440ae,IKEv1,Main,AES-256-GCM,256,SHA256,2,PSK,Transport,True,86400,45,Moderate,Legacy IKEv1 used; Weak DH group 2
83dc2a75-8259-45c0-a1b3-cc80338070fc,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,1,RSA-Sig,Transport,False,86400,49,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
13d106ae-d3ea-47d1-a04e-926a73500f03,IKEv1,Main,AES-256-GCM,256,SHA256,31,RSA-Sig,Transport,True,28800,23,Strong,Legacy IKEv1 used
aad167d6-e5a8-4082-89ac-64417679b619,IKEv2,Main,DES,56,SHA384,31,RSA-Sig,Tunnel,True,3600,37,Strong,Weak encryption DES
5598a94b-1c65-4c98-9e93-02062493d84c,IKEv2,Main,AES-128-CBC,128,SHA256,21,PSK,Transport,False,3600,23,Strong,Perfect Forward Secrecy (PFS) is disabled
98ae7391-72b5-42a2-a17e-5f1b3ca372f9,IKEv2,Main,AES-128-CBC,128,SHA256,1,ECDSA-Sig,Transport,False,86400,46,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
70d21dc2-2441-4f60-89b3-3832e95af385,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA256,31,PSK,Transport,True,28800,75,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky
a009ce2b-558e-4372-8e5e-48b56265840b,IKEv1,Aggressive,3DES,112,MD5,21,PSK,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption 3DES; Weak hash MD5; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
23b03d58-4f83-4f7e-83f4-e450d8986ec8,IKEv2,Main,AES-256-GCM,256,SHA384,2,RSA-Sig,Tunnel,True,3600,35,Strong,Weak DH group 2
99aac2be-fa7c-4d98-88dd-c464eea02318,IKEv2,Main,3DES,112,SHA1,5,ECDSA-Sig,Tunnel,False,3600,100,Critical,Weak encryption 3DES; Weak hash SHA1; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
1d486a47-8ebc-4517-81ce-20a3338aed38,IKEv2,Main,ChaCha20-Poly1305,256,MD5,2,PSK,Transport,True,28800,64,Weak,Weak hash MD5; Weak DH group 2
94fe553a-4114-4068-a42d-743f7a2ff300,IKEv2,Main,DES,56,SHA1,20,ECDSA-Sig,Transport,True,3600,68,Weak,Weak encryption DES; Weak hash SHA1
501bc4d7-be34-48f8-b2bd-0daf51b00731,IKEv2,Main,DES,56,MD5,31,RSA-Sig,Tunnel,True,86400,67,Weak,Weak encryption DES; Weak hash MD5
f670bf12-dd7d-4a01-b3ff-9be4b342fd49,IKEv1,Aggressive,AES-128-CBC,128,SHA384,2,RSA-Sig,Tunnel,True,28800,80,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 2
b5ffba6a-4067-4409-8f5f-aed5208b0881,IKEv1,Quick,ChaCha20-Poly1305,256,SHA1,31,PSK,Transport,False,3600,67,Weak,Legacy IKEv1 used; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
921b583b-8a6a-40b8-9491-c372b2cb25a0,IKEv1,Main,AES-256-GCM,256,MD5,20,RSA-Sig,Transport,True,3600,53,Moderate,Legacy IKEv1 used; Weak hash MD5
c8201b50-ba6a-4661-a721-ebde1ca8b990,IKEv1,Main,AES-128-CBC,128,MD5,21,RSA-Sig,Tunnel,False,28800,73,Weak,Legacy IKEv1 used; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
b3219f47-4f65-4720-8132-c86c61df8ef8,IKEv2,Main,DES,56,SHA512,21,RSA-Sig,Tunnel,True,28800,35,Strong,Weak encryption DES
282a9620-2e20-4116-9d8c-7f894f7aeda4,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,20,RSA-Sig,Transport,False,86400,54,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
a122c278-9d37-4e5b-84a3-fee001d11513,IKEv1,Main,AES-256-CBC,256,SHA256,2,PSK,Tunnel,True,86400,50,Moderate,Legacy IKEv1 used; Weak DH group 2
792578fb-2e4d-4c42-a056-53cb21c505c8,IKEv2,Main,DES,56,SHA256,21,ECDSA-Sig,Transport,False,86400,62,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
f9127972-8436-46d3-8e5c-e9e42d679a94,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,31,PSK,Transport,False,86400,15,Low,Perfect Forward Secrecy (PFS) is disabled
a601ff93-a975-4a03-9125-60a6c38c5508,IKEv1,Quick,AES-256-CBC,256,SHA256,1,RSA-Sig,Tunnel,True,86400,46,Moderate,Legacy IKEv1 used; Weak DH group 1
55c0ecc2-b0e9-4aa9-a5fd-2c2dd87715a2,IKEv2,Main,3DES,112,SHA1,19,PSK,Tunnel,False,3600,90,Critical,Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
9885d51c-6b14-48da-a56b-7535aadc5f7f,IKEv2,Main,AES-256-GCM,256,SHA256,31,RSA-Sig,Tunnel,True,86400,0,Low,None
7f7338ae-d336-4a18-a1b4-7b739ff17478,IKEv2,Main,AES-256-GCM,256,SHA384,14,ECDSA-Sig,Transport,False,28800,18,Low,Perfect Forward Secrecy (PFS) is disabled
abc6cdbb-b2df-4774-9cf4-16ce55599c5f,IKEv1,Main,AES-256-CBC,256,SHA256,5,PSK,Tunnel,True,28800,45,Moderate,Legacy IKEv1 used; Weak DH group 5
55902cba-0272-464b-ad1f-33c33c3d3294,IKEv2,Main,DES,56,SHA384,20,ECDSA-Sig,Transport,True,3600,38,Strong,Weak encryption DES
3e421b9c-c8d7-424d-82bb-436d1fef1de0,IKEv2,Main,AES-256-GCM,256,MD5,2,PSK,Transport,True,86400,64,Weak,Weak hash MD5; Weak DH group 2
a2ceda76-189f-471f-8bb0-92add843b4dc,IKEv2,Main,AES-256-GCM,256,SHA1,21,RSA-Sig,Transport,True,3600,26,Strong,Weak hash SHA1
c77cd1b9-d017-4a53-b87e-361d0d79b175,IKEv1,Main,ChaCha20-Poly1305,256,SHA1,21,RSA-Sig,Tunnel,True,86400,46,Moderate,Legacy IKEv1 used; Weak hash SHA1
b83be227-7b70-40a6-a0d9-bc6b2c01285e,IKEv1,Aggressive,AES-128-CBC,128,SHA512,2,ECDSA-Sig,Transport,False,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
f5f621b5-2eac-4c68-b202-686192c8fa66,IKEv2,Main,AES-128-CBC,128,SHA1,21,PSK,Transport,True,86400,26,Strong,Weak hash SHA1
ee02ab71-632f-462d-aecc-047d85e310e7,IKEv2,Main,AES-256-GCM,256,SHA1,5,PSK,Tunnel,False,28800,83,Critical,Weak hash SHA1; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
17aee004-4847-473b-a2b0-f33801525de4,IKEv2,Main,AES-256-CBC,256,MD5,14,PSK,Transport,True,3600,27,Strong,Weak hash MD5
0afa1a18-0443-4aff-a17e-27da5534e0fe,IKEv2,Main,AES-256-GCM,256,SHA1,14,RSA-Sig,Transport,True,86400,27,Strong,Weak hash SHA1
417556dd-2dad-4d43-8c26-5e2a189f416f,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,21,PSK,Tunnel,False,86400,25,Strong,Perfect Forward Secrecy (PFS) is disabled
fdbc39b9-2847-4fc0-bf3f-c57b50d84a49,IKEv1,Aggressive,AES-256-CBC,256,SHA512,20,PSK,Tunnel,False,3600,92,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
b0f4d068-80ce-4ed7-85e9-dbe6d4a2f196,IKEv2,Main,AES-256-CBC,256,MD5,2,RSA-Sig,Tunnel,True,86400,63,Weak,Weak hash MD5; Weak DH group 2
dd4cc43a-dde8-400f-a8c8-f4406b01d010,IKEv2,Main,DES,56,MD5,5,PSK,Transport,False,28800,100,Critical,Weak encryption DES; Weak hash MD5; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
42615fea-03f9-419b-bb76-3971d6d26ab1,IKEv2,Main,3DES,112,SHA512,1,PSK,Tunnel,False,86400,89,Critical,Weak encryption 3DES; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
6b34de71-f8ff-4f6e-96e8-b1d4365d1102,IKEv2,Main,DES,56,MD5,31,ECDSA-Sig,Transport,True,3600,73,Weak,Weak encryption DES; Weak hash MD5
60c6ee44-4c44-45f4-bb2e-ed9ad3bc498f,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA256,20,PSK,Transport,True,86400,74,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky
3a3c2872-dfdc-4b3c-8356-237918d3b037,IKEv2,Main,AES-128-CBC,128,SHA384,19,ECDSA-Sig,Transport,True,86400,1,Low,None
1a207ef8-892c-4b03-9616-1ceee430cc7f,IKEv2,Main,3DES,112,SHA256,2,PSK,Transport,True,3600,68,Weak,Weak encryption 3DES; Weak DH group 2
57f6621b-464a-42f5-837d-76e977db7c93,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,19,RSA-Sig,Tunnel,True,3600,3,Low,None
b54aabab-3b1b-4e2e-8749-f77147078451,IKEv2,Main,AES-256-CBC,256,SHA1,1,PSK,Tunnel,False,86400,78,Weak,Weak hash SHA1; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
e6068e6a-5723-4f7e-98f9-1c44d4a557fd,IKEv2,Main,ChaCha20-Poly1305,256,MD5,31,ECDSA-Sig,Transport,True,28800,29,Strong,Weak hash MD5
331de7c7-b000-4a0a-b6f0-19bab847eee6,IKEv2,Main,AES-256-GCM,256,MD5,1,RSA-Sig,Tunnel,False,86400,81,Critical,Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
68b567c5-2111-4656-bff0-c2170fe95c26,IKEv2,Main,AES-128-CBC,128,SHA256,14,PSK,Tunnel,True,3600,5,Low,None
07acd390-a7e8-43b1-8f21-d42a106fb602,IKEv2,Main,3DES,112,MD5,21,PSK,Tunnel,True,86400,75,Weak,Weak encryption 3DES; Weak hash MD5
f34eb6ae-5b90-4ccf-8bba-02d6a8540e76,IKEv1,Quick,ChaCha20-Poly1305,256,SHA256,19,RSA-Sig,Transport,False,3600,40,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
8e83ce67-fc4d-4b5c-9dc9-0f0be7445516,IKEv1,Main,AES-256-CBC,256,SHA512,19,PSK,Transport,False,3600,42,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
df08c6d0-4817-4669-b24d-eeace7bf17a7,IKEv2,Main,AES-256-GCM,256,SHA256,2,ECDSA-Sig,Transport,False,28800,53,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
59a65095-74df-4cae-abc5-767d3d5c6d56,IKEv2,Main,AES-256-GCM,256,SHA512,1,RSA-Sig,Transport,True,3600,32,Strong,Weak DH group 1
ef021eb6-a385-4c25-991c-2d239854b7d5,IKEv1,Main,AES-256-GCM,256,SHA256,19,PSK,Tunnel,False,86400,36,Strong,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
29c9666a-2269-45d4-b230-0d55291df865,IKEv2,Main,AES-256-CBC,256,SHA512,5,PSK,Transport,True,86400,28,Strong,Weak DH group 5
350942db-10e8-4344-9f18-bda742473291,IKEv2,Main,3DES,112,SHA1,31,ECDSA-Sig,Tunnel,False,86400,88,Critical,Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
0216e6aa-ca6a-4f6c-a9f9-79499a1bffcc,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA512,19,ECDSA-Sig,Transport,False,3600,66,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Perfect Forward Secrecy (PFS) is disabled
7982cdc7-1f1f-4625-a9a1-3779908e6356,IKEv2,Main,DES,56,MD5,1,ECDSA-Sig,Transport,False,3600,100,Critical,Weak encryption DES; Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
71ee4ed4-b0c5-4b06-a66b-4254bbf70478,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,20,ECDSA-Sig,Transport,True,28800,0,Low,None
56df7121-d59f-4647-9db3-95b133f02b8d,IKEv2,Main,AES-256-CBC,256,SHA512,19,RSA-Sig,Transport,False,28800,24,Strong,Perfect Forward Secrecy (PFS) is disabled
bec6f931-2ca9-4793-89a8-2a0515df2344,IKEv2,Main,DES,56,SHA384,20,PSK,Transport,False,3600,63,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
75980d94-b584-42c9-abff-08023010a2e9,IKEv1,Quick,3DES,112,SHA1,20,ECDSA-Sig,Tunnel,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
90168fbe-5029-45ff-b306-f6f36b501e9e,IKEv1,Main,AES-256-CBC,256,SHA512,5,PSK,Transport,True,86400,54,Moderate,Legacy IKEv1 used; Weak DH group 5
6160143d-5c1c-456f-9093-037c9fd5e32a,IKEv2,Main,AES-128-CBC,128,SHA1,21,RSA-Sig,Transport,False,28800,48,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
79400ec4-ec28-4fb5-af00-e56bdad22837,IKEv2,Main,DES,56,SHA256,19,PSK,Tunnel,True,86400,35,Strong,Weak encryption DES
caa14e94-15f3-43a0-959e-9d3f448a48c8,IKEv2,Main,AES-128-CBC,128,SHA384,31,RSA-Sig,Tunnel,False,28800,16,Low,Perfect Forward Secrecy (PFS) is disabled
02d926c9-395f-4f93-884a-7a8f68477cac,IKEv1,Quick,DES,56,SHA384,31,PSK,Tunnel,True,3600,65,Weak,Legacy IKEv1 used; Weak encryption DES
98bd91e4-bf01-4ae6-b18c-44ed62788b2d,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,1,PSK,Tunnel,True,3600,25,Strong,Weak DH group 1
d4014ea2-134b-4bfd-80ee-c0b87a278584,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,19,ECDSA-Sig,Transport,True,3600,28,Strong,Weak hash SHA1
47c42a5c-47fb-4c42-838c-b39e5c9712bb,IKEv2,Main,3DES,112,SHA384,31,ECDSA-Sig,Transport,False,28800,56,Moderate,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
85cf6e2f-f192-4d9c-a4dd-30cc317022db,IKEv1,Main,AES-256-GCM,256,SHA256,20,RSA-Sig,Transport,True,86400,15,Low,Legacy IKEv1 used
887e75fe-3ffb-43bf-9d8c-f3e3927bce80,IKEv2,Main,AES-256-CBC,256,SHA512,31,RSA-Sig,Tunnel,False,28800,20,Strong,Perfect Forward Secrecy (PFS) is disabled
657026d9-2720-4818-aada-97b220a35b3f,IKEv2,Main,ChaCha20-Poly1305,256,MD5,20,PSK,Transport,False,3600,46,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
ad640991-3b4f-4b51-b152-1001d16fc048,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA512,19,RSA-Sig,Transport,False,86400,73,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Perfect Forward Secrecy (PFS) is disabled
07a13007-e62b-4566-9184-4d74a4cfaa09,IKEv2,Main,DES,56,SHA512,2,RSA-Sig,Transport,False,28800,88,Critical,Weak encryption DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
194f9c39-d761-41d8-816c-1cabd347815b,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,19,PSK,Tunnel,False,28800,19,Low,Perfect Forward Secrecy (PFS) is disabled
fcdb600c-29fe-4880-848f-7728f3938e34,IKEv2,Main,AES-128-CBC,128,SHA256,31,PSK,Tunnel,False,3600,25,Strong,Perfect Forward Secrecy (PFS) is disabled
0dc7b0a6-3e3d-4568-8a6c-f9f833fdea42,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,14,PSK,Transport,False,28800,22,Strong,Perfect Forward Secrecy (PFS) is disabled
230e45c4-4e06-410b-ba3b-34a39a5266e3,IKEv2,Main,3DES,112,MD5,1,PSK,Tunnel,False,3600,100,Critical,Weak encryption 3DES; Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
0d274b81-8e57-4962-bc40-0705dedb87fe,IKEv2,Main,3DES,112,SHA1,20,ECDSA-Sig,Transport,False,28800,93,Critical,Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
7fe85697-6e9b-44c9-be54-25057a4c9e14,IKEv2,Main,3DES,112,SHA1,21,PSK,Transport,True,3600,67,Weak,Weak encryption 3DES; Weak hash SHA1
2506e78f-dc16-4b9e-9a73-5d1a7a499c2e,IKEv2,Main,ChaCha20-Poly1305,256,MD5,20,PSK,Tunnel,True,3600,34,Strong,Weak hash MD5
9fd7a7a0-e2a0-4f15-b642-12c181e51254,IKEv2,Main,3DES,112,SHA384,20,RSA-Sig,Tunnel,True,86400,44,Moderate,Weak encryption 3DES
ac833c79-ffd5-4538-813e-1542f8cb340b,IKEv1,Aggressive,3DES,112,SHA1,21,ECDSA-Sig,Tunnel,True,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption 3DES; Weak hash SHA1
17c1a136-cbc1-4378-9264-a0cab7cfcb31,IKEv2,Main,3DES,112,SHA384,21,PSK,Tunnel,True,86400,38,Strong,Weak encryption 3DES
e967df92-76a1-4983-9ffa-871dbd394a0f,IKEv1,Quick,ChaCha20-Poly1305,256,SHA384,19,PSK,Tunnel,True,86400,22,Strong,Legacy IKEv1 used
e66b04ab-93db-490d-8268-3f62d9c56713,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA1,5,RSA-Sig,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
401c46f1-abd1-4967-a7f6-a7d655355292,IKEv2,Main,AES-256-CBC,256,SHA1,5,ECDSA-Sig,Tunnel,True,28800,58,Moderate,Weak hash SHA1; Weak DH group 5
30a059d2-61d9-4bf1-930d-41ed6d9d3a81,IKEv1,Main,AES-256-CBC,256,MD5,20,PSK,Tunnel,False,3600,66,Weak,Legacy IKEv1 used; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
1649b4df-9025-4967-a805-d2f03a6a4417,IKEv2,Main,AES-256-GCM,256,SHA384,14,RSA-Sig,Transport,False,28800,16,Low,Perfect Forward Secrecy (PFS) is disabled
14c1b386-7a80-4e1a-a474-9bb03f741bb0,IKEv2,Main,DES,56,SHA384,2,PSK,Transport,False,28800,95,Critical,Weak encryption DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
18c0d753-b1ee-4e5d-8ddd-213141740999,IKEv2,Main,AES-256-CBC,256,SHA1,5,ECDSA-Sig,Transport,False,3600,81,Critical,Weak hash SHA1; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
0c200042-18c2-4f94-9dd3-1253f19ce6e8,IKEv1,Main,3DES,112,SHA512,21,PSK,Tunnel,False,28800,80,Critical,Legacy IKEv1 used; Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
eb97ab64-dac7-43b6-88d9-5cb9c20445b3,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA1,21,PSK,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
d3ece102-6474-4d1b-9e92-ab9f8428b8a8,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,19,ECDSA-Sig,Transport,False,86400,21,Strong,Perfect Forward Secrecy (PFS) is disabled
6b0ada47-c015-4381-a700-2922b9e56cdf,IKEv2,Main,3DES,112,MD5,5,PSK,Tunnel,False,28800,100,Critical,Weak encryption 3DES; Weak hash MD5; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
6bc4000d-3e65-4fe3-84c6-cb816f3cd44d,IKEv2,Main,AES-256-GCM,256,MD5,31,PSK,Tunnel,True,86400,25,Strong,Weak hash MD5
84a5da01-c360-434b-b846-460794436bb3,IKEv1,Quick,ChaCha20-Poly1305,256,SHA1,19,RSA-Sig,Transport,False,3600,75,Weak,Legacy IKEv1 used; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
dbf4a82a-a246-4599-9e7c-3c37c54946f0,IKEv2,Main,AES-256-CBC,256,SHA256,14,PSK,Tunnel,False,28800,25,Strong,Perfect Forward Secrecy (PFS) is disabled
40855aa7-134c-482f-b4fd-b6b5188c8f61,IKEv1,Main,AES-128-CBC,128,SHA512,21,PSK,Transport,True,3600,25,Strong,Legacy IKEv1 used
2ab1dcb4-cd76-47d4-b2d2-4a16a259599f,IKEv2,Main,AES-256-CBC,256,SHA384,21,ECDSA-Sig,Transport,False,86400,16,Low,Perfect Forward Secrecy (PFS) is disabled
28a92bd9-142e-4b5e-977d-e4e62324f857,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA1,1,ECDSA-Sig,Tunnel,False,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
51888be0-bad0-417c-9af3-33ad4ee3144a,IKEv1,Quick,AES-128-CBC,128,SHA512,19,ECDSA-Sig,Tunnel,True,3600,21,Strong,Legacy IKEv1 used
d18e7a15-24f5-45fe-940c-572a2472b5ca,IKEv2,Main,AES-256-CBC,256,SHA1,14,PSK,Transport,False,86400,50,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
891893f2-fb89-4651-ac08-2ec7f53bccd8,IKEv1,Aggressive,DES,56,SHA1,19,PSK,Tunnel,True,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; Weak hash SHA1; PSK with Aggressive Mode is highly risky
